,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
9f,0.0,False,False,False,True,True,
9u,0.0,True,False,False,True,True,
9W,0.0,False,False,False,True,True,
9w,0.0,False,False,False,True,True,
9A,0.0,False,False,False,True,True,
92,0.0,False,False,False,True,False,
91,0.0,False,False,False,True,False,
9&,0.0,True,False,False,True,False,
9i,0.0,True,False,False,True,True,
9.,0.0,True,False,True,True,False,
9V,0.0,False,False,False,True,False,
9>,0.0,True,False,True,True,False,
oK,0.0,True,False,False,True,True,155.0
o',0.0,True,False,False,True,True,2.0
oY,0.0,True,False,False,True,False,
oz,0.0,False,False,False,True,False,298.0
oH,0.0,True,False,False,True,True,3.0
ot,0.0,False,False,False,True,False,1105.0
o`,0.0,False,False,False,True,True,
o9,0.0,True,False,True,True,True,
oQ,0.0,False,False,False,True,False,
oh,0.0,True,False,False,True,True,153.0
oU,0.0,True,False,False,True,False,3.0
o*,0.0,True,False,False,True,True,5.0
o%,0.0,False,False,False,True,True,5.0
o},0.0,True,False,False,True,False,
o3,0.0,False,False,False,True,True,
ov,0.0,False,False,False,True,False,50.0
o=,0.0,True,False,False,True,True,
o#,0.0,False,False,False,True,True,6.0
oR,0.0,False,False,False,True,False,3.0
o{,0.0,True,False,False,True,False,
on,0.0,True,False,False,True,False,1120.0
o|,0.0,True,False,False,True,False,1.0
o5,0.0,False,False,False,True,True,
o[,0.0,True,False,False,True,False,
oG,0.0,False,False,False,True,True,33.0
ok,0.0,True,False,False,True,True,1498.0
oE,0.0,False,False,False,True,False,
or,0.0,False,False,False,True,False,1298.0
o;,0.0,True,False,False,True,True,1.0
o(,0.0,True,False,True,True,True,5.0
o7,0.0,True,False,False,True,True,
o^,0.0,True,False,False,True,True,6.0
oL,0.0,True,False,True,True,True,
oN,0.0,True,False,False,True,False,1.0
oq,0.0,False,False,False,True,False,160.0
ol,0.0,True,False,True,True,True,817.0
o6,0.0,True,False,False,True,True,
od,0.0,False,False,False,True,True,639.0
o),0.0,True,False,False,True,True,
oI,0.0,True,False,False,True,False,
o@,0.0,False,False,False,True,True,32.0
o!,0.0,False,False,False,True,True,78.0
oT,0.0,False,False,False,True,False,66.0
oZ,0.0,False,False,False,True,False,90.0
oD,0.0,False,False,False,True,True,36.0
o8,0.0,True,False,False,True,True,
oe,0.0,False,False,False,True,False,304.0
oc,0.0,False,False,False,True,False,133.0
oM,0.0,True,False,False,True,False,
ob,0.0,False,False,False,True,False,708.0
oy,0.0,True,False,False,True,False,4224.0
o_,0.0,True,False,False,True,True,
o<,0.0,True,False,False,True,False,
oO,0.0,True,True,True,True,False,
o\,0.0,True,False,False,True,False,
os,0.0,False,False,False,True,True,748.0
o/,0.0,True,False,False,True,False,4.0
"o""",0.0,True,False,False,True,True,75.0
oC,0.0,False,False,False,True,False,10.0
o],0.0,True,False,False,True,False,
o+,0.0,True,False,False,True,True,
om,0.0,True,False,False,True,False,1557.0
oP,0.0,True,False,False,True,False,
oa,0.0,False,False,False,True,True,3042.0
oX,0.0,False,False,False,True,False,1.0
o$,0.0,False,False,False,True,True,6.0
o:,0.0,True,False,False,True,True,41.0
"o,",0.0,True,False,False,True,False,126.0
og,0.0,False,False,False,True,True,112.0
ox,0.0,False,False,False,True,False,232.0
oS,0.0,False,False,False,True,True,105.0
o~,0.0,False,False,False,True,True,
oB,0.0,False,False,False,True,False,
oj,0.0,True,False,False,True,True,401.0
o?,0.0,True,False,False,True,False,
o4,0.0,False,False,False,True,True,
o0,0.0,True,False,False,True,True,
oF,0.0,False,False,False,True,True,
op,0.0,True,False,False,True,False,301.0
o-,0.0,True,False,False,True,True,4.0
oJ,0.0,True,False,False,True,True,21.0
of,0.0,False,False,False,True,True,163.0
ou,0.0,True,False,False,True,False,5.0
oW,0.0,False,False,False,True,False,
ow,0.0,False,False,False,True,False,4218.0
oA,0.0,False,False,False,True,True,201.0
o2,0.0,False,False,False,True,True,
o1,0.0,False,False,False,True,True,
o&,0.0,True,False,False,True,True,7.0
oi,0.0,True,False,False,True,False,3715.0
o.,0.0,True,False,True,True,False,34.0
oV,0.0,False,False,False,True,False,9.0
o>,0.0,True,False,True,True,False,
QK,0.0,False,False,False,True,True,
Q',0.0,False,False,False,True,True,
QY,0.0,False,False,False,True,False,
Qz,0.0,True,False,True,True,False,
QH,0.0,False,False,False,True,True,
Qt,0.0,True,False,False,True,False,
Q`,0.0,True,False,True,True,True,
Q9,0.0,False,False,False,True,True,
Qo,0.0,False,False,False,True,False,
Qh,0.0,False,False,False,True,True,
QU,0.0,False,False,False,True,False,
Q*,0.0,False,False,False,True,True,
Q%,0.0,True,False,False,True,True,
Q},0.0,False,False,False,True,False,
Q3,0.0,True,False,False,True,True,
Qv,0.0,True,False,False,True,False,
Q=,0.0,False,False,False,True,True,
Q#,0.0,True,False,False,True,True,
QR,0.0,True,False,False,True,False,
Q{,0.0,False,False,False,True,False,
Qn,0.0,False,False,False,True,False,
Q|,0.0,False,False,False,True,False,
Q5,0.0,True,False,False,True,True,
Q[,0.0,False,False,False,True,False,
QG,0.0,True,False,False,True,True,
Qk,0.0,False,False,False,True,True,
QE,0.0,True,False,False,True,False,
Qr,0.0,True,False,False,True,False,
Q;,0.0,False,False,False,True,True,
Q(,0.0,False,False,False,True,True,
Q7,0.0,False,False,False,True,True,
Q^,0.0,False,False,False,True,True,
QL,0.0,False,False,False,True,True,
QN,0.0,False,False,False,True,False,
Qq,0.0,True,True,True,True,False,
Ql,0.0,False,False,False,True,True,
Q6,0.0,False,False,False,True,True,
Qd,0.0,True,False,False,True,True,
Q),0.0,False,False,False,True,True,
QI,0.0,False,False,False,True,False,
Q@,0.0,True,False,False,True,True,
Q!,0.0,True,False,True,True,True,
QT,0.0,True,False,False,True,False,
QZ,0.0,True,False,True,True,False,
QD,0.0,True,False,False,True,True,
Q8,0.0,False,False,False,True,True,
Qe,0.0,True,False,False,True,False,
Qc,0.0,True,False,False,True,False,
QM,0.0,False,False,False,True,False,
Qb,0.0,True,False,False,True,False,
Qy,0.0,False,False,False,True,False,
Q_,0.0,False,False,False,True,True,
Q<,0.0,False,False,False,True,False,
QO,0.0,False,False,False,True,False,
Q\,0.0,False,False,False,True,False,
Qs,0.0,True,False,False,True,True,
Q/,0.0,False,False,False,True,False,
"Q""",0.0,False,False,False,True,True,
QC,0.0,True,False,False,True,False,
Q],0.0,False,False,False,True,False,
Q+,0.0,False,False,False,True,True,
Qm,0.0,False,False,False,True,False,
QP,0.0,False,False,False,True,False,
Qa,0.0,True,False,True,True,True,
QX,0.0,True,False,False,True,False,
Q$,0.0,True,False,False,True,True,
Q:,0.0,False,False,False,True,True,
"Q,",0.0,False,False,False,True,False,
Qg,0.0,True,False,False,True,True,
Qx,0.0,True,False,False,True,False,
QS,0.0,True,False,False,True,True,
Q~,0.0,True,False,True,True,True,
QB,0.0,True,False,False,True,False,
Qj,0.0,False,False,False,True,True,
Q?,0.0,False,False,False,True,False,
Q4,0.0,True,False,False,True,True,
Q0,0.0,False,False,False,True,True,
QF,0.0,True,False,False,True,True,
Qp,0.0,False,False,False,True,False,
Q-,0.0,False,False,False,True,True,
QJ,0.0,False,False,False,True,True,
Qf,0.0,True,False,False,True,True,
Qu,0.0,False,False,False,True,False,
QW,0.0,True,False,False,True,False,
Qw,0.0,True,False,False,True,False,
QA,0.0,True,False,True,True,True,
Q2,0.0,True,False,False,True,True,
Q1,0.0,True,False,True,True,True,
Q&,0.0,False,False,False,True,True,
Qi,0.0,False,False,False,True,False,
Q.,0.0,False,False,False,True,False,
QV,0.0,True,False,False,True,False,
Q>,0.0,False,False,False,True,False,
hK,0.0,True,False,False,True,False,4.0
h',0.0,True,False,False,True,False,
hY,0.0,True,False,True,True,True,
hz,0.0,False,False,False,True,False,8.0
hH,0.0,True,True,True,True,False,
ht,0.0,False,False,False,True,True,216.0
h`,0.0,False,False,False,True,True,
h9,0.0,True,False,False,True,True,
ho,0.0,True,False,False,True,True,107.0
hQ,0.0,False,False,False,True,True,
hU,0.0,True,False,True,True,True,1.0
h*,0.0,True,False,False,True,True,
h%,0.0,False,False,False,True,True,1.0
h},0.0,True,False,False,True,True,
h3,0.0,False,False,False,True,True,
hv,0.0,False,False,False,True,False,34.0
h=,0.0,True,False,False,True,True,
h#,0.0,False,False,False,True,True,1.0
hR,0.0,False,False,False,True,True,
h{,0.0,True,False,False,True,True,
hn,0.0,True,False,True,True,False,83.0
h|,0.0,True,False,False,True,True,
h5,0.0,False,False,False,True,True,
h[,0.0,True,False,False,True,True,
hG,0.0,False,False,False,True,False,2.0
hk,0.0,True,False,False,True,False,479.0
hE,0.0,False,False,False,True,True,
hr,0.0,False,False,False,True,True,324.0
h;,0.0,True,False,False,True,False,
h(,0.0,True,False,False,True,True,
h7,0.0,True,False,True,True,True,
h^,0.0,True,False,True,True,True,2.0
hL,0.0,True,False,False,True,False,
hN,0.0,True,False,True,True,False,
hq,0.0,False,False,False,True,True,219.0
hl,0.0,True,False,False,True,False,180.0
h6,0.0,True,False,True,True,True,
hd,0.0,False,False,False,True,False,283.0
h),0.0,True,False,False,True,True,
hI,0.0,True,False,False,True,True,
h@,0.0,False,False,False,True,True,
h!,0.0,False,False,False,True,True,
hT,0.0,False,False,False,True,True,1.0
hZ,0.0,False,False,False,True,False,3.0
hD,0.0,False,False,False,True,False,
h8,0.0,True,False,False,True,True,
he,0.0,False,False,False,True,True,7.0
hc,0.0,False,False,False,True,False,5.0
hM,0.0,True,False,True,True,False,
hb,0.0,False,False,False,True,False,233.0
hy,0.0,True,False,True,True,True,7.0
h_,0.0,True,False,False,True,True,
h<,0.0,True,False,False,True,False,
hO,0.0,True,False,False,True,True,
h\,0.0,True,False,False,True,True,
hs,0.0,False,False,False,True,False,331.0
h/,0.0,True,False,False,True,False,
"h""",0.0,True,False,False,True,False,6.0
hC,0.0,False,False,False,True,False,24.0
h],0.0,True,False,False,True,True,
h+,0.0,True,False,False,True,True,
hm,0.0,True,False,True,True,False,776.0
hP,0.0,True,False,False,True,True,
ha,0.0,False,False,False,True,False,934.0
hX,0.0,False,False,False,True,False,
h$,0.0,False,False,False,True,True,
h:,0.0,True,False,False,True,False,1.0
"h,",0.0,True,False,False,True,False,14.0
hg,0.0,False,False,False,True,False,3.0
hx,0.0,False,False,False,True,False,29.0
hS,0.0,False,False,False,True,False,254.0
h~,0.0,False,False,False,True,True,
hB,0.0,False,False,False,True,False,
hj,0.0,True,False,True,True,False,73.0
h?,0.0,True,False,False,True,False,
h4,0.0,False,False,False,True,True,
h0,0.0,True,False,False,True,True,
hF,0.0,False,False,False,True,False,
hp,0.0,True,False,False,True,True,35.0
h-,0.0,True,False,False,True,True,
hJ,0.0,True,False,True,True,False,177.0
hf,0.0,False,False,False,True,False,88.0
hu,0.0,True,False,True,True,True,
hW,0.0,False,False,False,True,True,
hw,0.0,False,False,False,True,True,147.0
hA,0.0,False,False,False,True,False,15.0
h2,0.0,False,False,False,True,True,
h1,0.0,False,False,False,True,True,
h&,0.0,True,False,True,True,True,2.0
hi,0.0,True,False,False,True,True,395.0
h.,0.0,True,False,False,True,False,1.0
hV,0.0,False,False,False,True,False,4.0
h>,0.0,True,False,False,True,False,
UK,0.0,True,False,False,True,True,2.0
U',0.0,True,False,False,True,True,
UY,0.0,True,False,True,True,False,
Uz,0.0,False,False,False,True,False,84.0
UH,0.0,True,False,True,True,True,
Ut,0.0,False,False,False,True,False,6.0
U`,0.0,False,False,False,True,True,
U9,0.0,True,False,False,True,True,
Uo,0.0,True,False,False,True,False,1.0
UQ,0.0,False,False,False,True,False,
Uh,0.0,True,False,True,True,True,1.0
U*,0.0,True,False,False,True,True,
U%,0.0,False,False,False,True,True,
U},0.0,True,False,False,True,False,
U3,0.0,False,False,False,True,True,
Uv,0.0,False,False,False,True,False,5.0
U=,0.0,True,False,False,True,True,
U#,0.0,False,False,False,True,True,
UR,0.0,False,False,False,True,False,
U{,0.0,True,False,False,True,False,
Un,0.0,True,False,True,True,False,322.0
U|,0.0,True,False,False,True,False,
U5,0.0,False,False,False,True,True,
U[,0.0,True,False,False,True,False,
UG,0.0,False,False,False,True,True,
Uk,0.0,True,False,False,True,True,13.0
UE,0.0,False,False,False,True,False,
Ur,0.0,False,False,False,True,False,212.0
U;,0.0,True,False,False,True,True,
U(,0.0,True,False,False,True,True,
U7,0.0,True,False,True,True,True,
U^,0.0,True,False,True,True,True,
UL,0.0,True,False,False,True,True,
UN,0.0,True,False,True,True,False,
Uq,0.0,False,False,False,True,False,16.0
Ul,0.0,True,False,False,True,True,148.0
U6,0.0,True,False,True,True,True,
Ud,0.0,False,False,False,True,True,97.0
U),0.0,True,False,False,True,True,
UI,0.0,True,False,False,True,False,
U@,0.0,False,False,False,True,True,
U!,0.0,False,False,False,True,True,
UT,0.0,False,False,False,True,False,97.0
UZ,0.0,False,False,False,True,False,
UD,0.0,False,False,False,True,True,5.0
U8,0.0,True,False,False,True,True,
Ue,0.0,False,False,False,True,False,70.0
Uc,0.0,False,False,False,True,False,24.0
UM,0.0,True,False,True,True,False,
Ub,0.0,False,False,False,True,False,53.0
Uy,0.0,True,False,True,True,False,1352.0
U_,0.0,True,False,False,True,True,
U<,0.0,True,False,False,True,False,
UO,0.0,True,False,False,True,False,
U\,0.0,True,False,False,True,False,
Us,0.0,False,False,False,True,True,45.0
U/,0.0,True,False,False,True,False,
"U""",0.0,True,False,False,True,True,1.0
UC,0.0,False,False,False,True,False,1.0
U],0.0,True,False,False,True,False,
U+,0.0,True,False,False,True,True,
Um,0.0,True,False,True,True,False,161.0
UP,0.0,True,False,False,True,False,
Ua,0.0,False,False,False,True,True,1.0
UX,0.0,False,False,False,True,False,
U$,0.0,False,False,False,True,True,
U:,0.0,True,False,False,True,True,
"U,",0.0,True,False,False,True,False,
Ug,0.0,False,False,False,True,True,
Ux,0.0,False,False,False,True,False,103.0
US,0.0,False,False,False,True,True,2.0
U~,0.0,False,False,False,True,True,
UB,0.0,False,False,False,True,False,
Uj,0.0,True,False,True,True,True,23.0
U?,0.0,True,False,False,True,False,
U4,0.0,False,False,False,True,True,
U0,0.0,True,False,False,True,True,
UF,0.0,False,False,False,True,True,
Up,0.0,True,False,False,True,False,12.0
U-,0.0,True,False,False,True,True,
UJ,0.0,True,False,True,True,True,10.0
Uf,0.0,False,False,False,True,True,18.0
Uu,0.0,True,True,True,True,False,
UW,0.0,False,False,False,True,False,
Uw,0.0,False,False,False,True,False,10.0
UA,0.0,False,False,False,True,True,
U2,0.0,False,False,False,True,True,
U1,0.0,False,False,False,True,True,
U&,0.0,True,False,True,True,True,
Ui,0.0,True,False,False,True,False,2539.0
U.,0.0,True,False,False,True,False,
UV,0.0,False,False,False,True,False,
U>,0.0,True,False,False,True,False,
*K,0.0,True,False,True,True,True,
*',0.0,True,False,False,True,True,
*Y,0.0,True,False,False,True,True,
*z,0.0,False,False,False,True,False,
*H,0.0,True,False,False,True,True,3.0
*t,0.0,False,False,False,True,True,2.0
*`,0.0,False,False,False,True,False,
*9,0.0,True,False,False,True,False,
*o,0.0,True,False,False,True,True,3.0
*Q,0.0,False,False,False,True,True,
*h,0.0,True,False,False,True,True,1.0
*U,0.0,True,False,False,True,True,
*%,0.0,False,False,False,True,False,24.0
*},0.0,True,False,False,True,True,
*3,0.0,False,False,False,True,False,
*v,0.0,False,False,False,True,False,
*=,0.0,True,False,False,True,False,
*#,0.0,False,False,False,True,False,25.0
*R,0.0,False,False,False,True,True,
*{,0.0,True,False,False,True,True,
*n,0.0,True,False,False,True,False,1.0
*|,0.0,True,False,False,True,True,
*5,0.0,False,False,False,True,False,
*[,0.0,True,False,False,True,True,
*G,0.0,False,False,False,True,True,
*k,0.0,True,False,True,True,True,6.0
*E,0.0,False,False,False,True,True,
*r,0.0,False,False,False,True,True,1.0
*;,0.0,True,False,False,True,True,
*(,0.0,True,False,False,True,False,30.0
*7,0.0,True,False,False,True,False,
*^,0.0,True,False,False,True,False,19.0
*L,0.0,True,False,False,True,True,
*N,0.0,True,False,False,True,False,
*q,0.0,False,False,False,True,True,5.0
*l,0.0,True,False,False,True,True,1.0
*6,0.0,True,False,False,True,False,
*d,0.0,False,False,False,True,True,
*),0.0,True,False,False,True,False,25.0
*I,0.0,True,False,True,True,True,
*@,0.0,False,False,False,True,False,28.0
*!,0.0,False,False,False,True,False,26.0
*T,0.0,False,False,False,True,True,
*Z,0.0,False,False,False,True,False,
*D,0.0,False,False,False,True,True,2.0
*8,0.0,True,True,True,True,False,
*e,0.0,False,False,False,True,True,
*c,0.0,False,False,False,True,False,
*M,0.0,True,False,False,True,False,
*b,0.0,False,False,False,True,False,1.0
*y,0.0,True,False,False,True,True,
*_,0.0,True,False,False,True,False,
*<,0.0,True,False,True,True,False,
*O,0.0,True,False,False,True,True,
*\,0.0,True,False,False,True,True,
*s,0.0,False,False,False,True,True,18.0
*/,0.0,True,False,False,True,False,
"*""",0.0,True,False,False,True,True,
*C,0.0,False,False,False,True,False,
*],0.0,True,False,False,True,True,
*+,0.0,True,False,False,True,False,
*m,0.0,True,False,False,True,False,11.0
*P,0.0,True,False,False,True,True,
*a,0.0,False,False,False,True,True,6.0
*X,0.0,False,False,False,True,False,
*$,0.0,False,False,False,True,False,35.0
*:,0.0,True,False,False,True,True,
"*,",0.0,True,False,True,True,False,1.0
*g,0.0,False,False,False,True,True,
*x,0.0,False,False,False,True,False,
*S,0.0,False,False,False,True,True,
*~,0.0,False,False,False,True,False,
*B,0.0,False,False,False,True,False,
*j,0.0,True,False,False,True,True,5.0
*?,0.0,True,False,False,True,False,
*4,0.0,False,False,False,True,False,
*0,0.0,True,False,False,True,False,
*F,0.0,False,False,False,True,True,
*p,0.0,True,False,False,True,True,2.0
*-,0.0,True,False,False,True,False,
*J,0.0,True,False,False,True,True,
*f,0.0,False,False,False,True,True,
*u,0.0,True,False,False,True,True,80.0
*W,0.0,False,False,False,True,True,
*w,0.0,False,False,False,True,True,2.0
*A,0.0,False,False,False,True,True,
*2,0.0,False,False,False,True,False,
*1,0.0,False,False,False,True,False,
*&,0.0,True,False,False,True,False,29.0
*i,0.0,True,False,True,True,True,
*.,0.0,True,False,False,True,False,2.0
*V,0.0,False,False,False,True,False,
*>,0.0,True,False,False,True,False,
%K,0.0,False,False,False,True,True,
%',0.0,False,False,False,True,True,
