,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
wG,0.0,True,False,False,True,True,5120.0
w},0.0,False,False,False,True,False,
w&,0.0,False,False,False,True,True,40.0
wI,0.0,False,False,False,True,False,
wC,0.0,True,False,False,True,False,1207.0
wB,0.0,True,False,False,True,False,
w2,0.0,True,False,True,True,True,
w8,0.0,False,False,False,True,True,
wA,0.0,True,False,False,True,True,17173.0
wj,0.0,False,False,False,True,True,51361.0
wy,0.0,False,False,False,True,False,4229.0
wi,0.0,False,False,False,True,False,69970.0
wc,0.0,True,False,False,True,False,29998.0
wd,0.0,True,False,False,True,True,53638.0
wh,0.0,False,False,False,True,True,9521.0
w#,0.0,True,False,False,True,True,115.0
wZ,0.0,True,False,False,True,False,1243.0
w9,0.0,False,False,False,True,True,
w@,0.0,True,False,True,True,True,279.0
wv,0.0,True,False,False,True,False,4906.0
w<,0.0,False,False,False,True,False,
wq,0.0,True,False,False,True,False,32258.0
wk,0.0,False,False,False,True,True,57801.0
wS,0.0,True,False,True,True,True,9477.0
w',0.0,False,False,False,True,True,127.0
wb,0.0,True,False,False,True,False,67850.0
wN,0.0,False,False,False,True,False,213474.0
wg,0.0,True,False,False,True,True,59584.0
"w""",0.0,False,False,False,True,True,1823.0
wM,0.0,False,False,False,True,False,
w=,0.0,False,False,False,True,True,1.0
`K,0.0,False,False,False,True,True,
`(,0.0,False,False,False,True,False,
`\,0.0,False,False,False,True,True,
`+,0.0,False,False,False,True,False,
`],0.0,False,False,False,True,True,
`L,0.0,False,False,False,True,True,
`U,0.0,False,False,False,True,True,
`w,0.0,True,False,False,True,True,
`1,0.0,True,False,True,True,False,
`),0.0,False,False,False,True,False,
`e,0.0,True,False,False,True,True,
`s,0.0,True,False,False,True,True,
`:,0.0,False,False,False,True,True,
`D,0.0,True,False,False,True,True,
"`,",0.0,False,False,False,True,False,
`3,0.0,True,False,False,True,False,
`l,0.0,False,False,False,True,True,
`7,0.0,False,False,False,True,False,
`!,0.0,True,False,True,True,False,
`p,0.0,False,False,False,True,True,
`>,0.0,False,False,False,True,False,
`~,0.0,True,True,True,True,False,
`O,0.0,False,False,False,True,True,
`5,0.0,True,False,False,True,False,
`0,0.0,False,False,False,True,False,
`r,0.0,True,False,False,True,True,
`4,0.0,True,False,False,True,False,
`-,0.0,False,False,False,True,False,
`a,0.0,True,False,True,True,True,
`.,0.0,False,False,False,True,False,
`W,0.0,True,False,False,True,True,
`E,0.0,True,False,False,True,True,
`;,0.0,False,False,False,True,True,
`/,0.0,False,False,False,True,False,
`t,0.0,True,False,False,True,True,
`Q,0.0,True,False,True,True,True,
`F,0.0,True,False,False,True,True,
`m,0.0,False,False,False,True,False,
`f,0.0,True,False,False,True,True,
`X,0.0,True,False,False,True,False,
`o,0.0,False,False,False,True,True,
`Y,0.0,False,False,False,True,True,
`H,0.0,False,False,False,True,True,
`$,0.0,True,False,False,True,False,
`^,0.0,False,False,False,True,False,
`{,0.0,False,False,False,True,True,
`x,0.0,True,False,False,True,False,
`*,0.0,False,False,False,True,False,
`J,0.0,False,False,False,True,True,
`[,0.0,False,False,False,True,True,
`6,0.0,False,False,False,True,False,
`P,0.0,False,False,False,True,True,
`|,0.0,False,False,False,True,True,
`z,0.0,True,False,True,True,False,
`V,0.0,True,False,False,True,False,
`_,0.0,False,False,False,True,False,
`T,0.0,True,False,False,True,True,
`R,0.0,True,False,False,True,True,
`%,0.0,True,False,False,True,False,
`?,0.0,False,False,False,True,False,
`u,0.0,False,False,False,True,True,
`n,0.0,False,False,False,True,False,
`G,0.0,True,False,False,True,True,
`},0.0,False,False,False,True,True,
`&,0.0,False,False,False,True,False,
`I,0.0,False,False,False,True,True,
`C,0.0,True,False,False,True,False,
`B,0.0,True,False,False,True,False,
`2,0.0,True,False,False,True,False,
`8,0.0,False,False,False,True,False,
`A,0.0,True,False,True,True,True,
`j,0.0,False,False,False,True,True,
`y,0.0,False,False,False,True,True,
`i,0.0,False,False,False,True,True,
`c,0.0,True,False,False,True,False,
`d,0.0,True,False,False,True,True,
`h,0.0,False,False,False,True,True,
`#,0.0,True,False,False,True,False,
`Z,0.0,True,False,True,True,False,
`9,0.0,False,False,False,True,False,
`@,0.0,True,False,False,True,False,
`v,0.0,True,False,False,True,False,
`<,0.0,False,False,False,True,False,
`q,0.0,True,False,True,True,True,
`k,0.0,False,False,False,True,True,
`S,0.0,True,False,False,True,True,
`',0.0,False,False,False,True,True,
`b,0.0,True,False,False,True,False,
`N,0.0,False,False,False,True,False,
`g,0.0,True,False,False,True,True,
"`""",0.0,False,False,False,True,True,
`M,0.0,False,False,False,True,False,
`=,0.0,False,False,False,True,False,
1K,0.0,False,False,False,True,True,
1(,0.0,False,False,False,True,False,
1\,0.0,False,False,False,True,True,
1+,0.0,False,False,False,True,False,
1],0.0,False,False,False,True,True,
1L,0.0,False,False,False,True,True,
1U,0.0,False,False,False,True,True,
1w,0.0,True,False,False,True,True,
1`,0.0,True,False,True,True,False,
1),0.0,False,False,False,True,False,
1e,0.0,True,False,False,True,True,
1s,0.0,True,False,False,True,True,
1:,0.0,False,False,False,True,True,
1D,0.0,True,False,False,True,True,
"1,",0.0,False,False,False,True,False,
13,0.0,True,False,False,True,False,
1l,0.0,False,False,False,True,True,
17,0.0,False,False,False,True,False,
1!,0.0,True,True,True,True,False,
1p,0.0,False,False,False,True,True,
1>,0.0,False,False,False,True,False,
1~,0.0,True,False,True,True,False,
1O,0.0,False,False,False,True,True,
15,0.0,True,False,False,True,False,
10,0.0,False,False,False,True,False,
1r,0.0,True,False,False,True,True,
14,0.0,True,False,False,True,False,
1-,0.0,False,False,False,True,False,
1a,0.0,True,False,True,True,True,
1.,0.0,False,False,False,True,False,
1W,0.0,True,False,False,True,True,
1E,0.0,True,False,False,True,True,
1;,0.0,False,False,False,True,True,
1/,0.0,False,False,False,True,False,
1t,0.0,True,False,False,True,True,
1Q,0.0,True,False,True,True,True,
1F,0.0,True,False,False,True,True,
1m,0.0,False,False,False,True,False,
1f,0.0,True,False,False,True,True,
1X,0.0,True,False,False,True,False,
1o,0.0,False,False,False,True,True,
1Y,0.0,False,False,False,True,True,
1H,0.0,False,False,False,True,True,
1$,0.0,True,False,False,True,False,
1^,0.0,False,False,False,True,False,
1{,0.0,False,False,False,True,True,
1x,0.0,True,False,False,True,False,
1*,0.0,False,False,False,True,False,
1J,0.0,False,False,False,True,True,
1[,0.0,False,False,False,True,True,
16,0.0,False,False,False,True,False,
1P,0.0,False,False,False,True,True,
1|,0.0,False,False,False,True,True,
1z,0.0,True,False,True,True,False,
1V,0.0,True,False,False,True,False,
1_,0.0,False,False,False,True,False,
1T,0.0,True,False,False,True,True,
1R,0.0,True,False,False,True,True,
1%,0.0,True,False,False,True,False,
1?,0.0,False,False,False,True,False,
1u,0.0,False,False,False,True,True,
1n,0.0,False,False,False,True,False,
1G,0.0,True,False,False,True,True,
1},0.0,False,False,False,True,True,
1&,0.0,False,False,False,True,False,
1I,0.0,False,False,False,True,True,
1C,0.0,True,False,False,True,False,
1B,0.0,True,False,False,True,False,
12,0.0,True,False,False,True,False,
18,0.0,False,False,False,True,False,
1A,0.0,True,False,True,True,True,
1j,0.0,False,False,False,True,True,
1y,0.0,False,False,False,True,True,
1i,0.0,False,False,False,True,True,
1c,0.0,True,False,False,True,False,
1d,0.0,True,False,False,True,True,
1h,0.0,False,False,False,True,True,
1#,0.0,True,False,False,True,False,
1Z,0.0,True,False,True,True,False,
19,0.0,False,False,False,True,False,
1@,0.0,True,False,False,True,False,
1v,0.0,True,False,False,True,False,
1<,0.0,False,False,False,True,False,
1q,0.0,True,False,True,True,True,
1k,0.0,False,False,False,True,True,
1S,0.0,True,False,False,True,True,
1',0.0,False,False,False,True,True,
1b,0.0,True,False,False,True,False,
1N,0.0,False,False,False,True,False,
1g,0.0,True,False,False,True,True,
"1""",0.0,False,False,False,True,True,
1M,0.0,False,False,False,True,False,
1=,0.0,False,False,False,True,False,
)K,0.0,True,False,False,True,True,47.0
)(,0.0,True,False,False,True,False,8214.0
)\,0.0,True,False,True,True,True,
)+,0.0,True,False,True,True,False,14.0
)],0.0,True,False,True,True,True,
)L,0.0,True,False,False,True,True,1.0
)U,0.0,True,False,False,True,True,
)w,0.0,False,False,False,True,True,160.0
)`,0.0,False,False,False,True,False,
)1,0.0,False,False,False,True,False,
)e,0.0,False,False,False,True,True,66.0
)s,0.0,False,False,False,True,True,720.0
):,0.0,True,False,True,True,True,640.0
)D,0.0,False,False,False,True,True,77.0
"),",0.0,True,False,False,True,False,4746.0
)3,0.0,False,False,False,True,False,
)l,0.0,True,False,False,True,True,265.0
)7,0.0,True,False,False,True,False,
)!,0.0,False,False,False,True,False,28195.0
)p,0.0,True,False,True,True,True,316.0
)>,0.0,True,False,False,True,False,
)~,0.0,False,False,False,True,False,
)O,0.0,True,False,False,True,True,
)5,0.0,False,False,False,True,False,
)0,0.0,True,True,True,True,False,
)r,0.0,False,False,False,True,True,568.0
)4,0.0,False,False,False,True,False,
)-,0.0,True,False,True,True,False,219.0
)a,0.0,False,False,False,True,True,3339.0
).,0.0,True,False,False,True,False,378.0
)W,0.0,False,False,False,True,True,
)E,0.0,False,False,False,True,True,
);,0.0,True,False,True,True,True,
)/,0.0,True,False,True,True,False,53.0
)t,0.0,False,False,False,True,True,220.0
)Q,0.0,False,False,False,True,True,
)F,0.0,False,False,False,True,True,
)m,0.0,True,False,False,True,False,663.0
)f,0.0,False,False,False,True,True,305.0
)X,0.0,False,False,False,True,False,
)o,0.0,True,False,False,True,True,258.0
)Y,0.0,True,False,False,True,True,
)H,0.0,True,False,False,True,True,20.0
)$,0.0,False,False,False,True,False,540.0
)^,0.0,True,False,False,True,False,3862.0
){,0.0,True,False,True,True,True,
)x,0.0,False,False,False,True,False,346.0
)*,0.0,True,False,False,True,False,6892.0
)J,0.0,True,False,False,True,True,3.0
)[,0.0,True,False,True,True,True,9.0
)6,0.0,True,False,False,True,False,
)P,0.0,True,False,True,True,True,
)|,0.0,True,False,True,True,True,9.0
)z,0.0,False,False,False,True,False,23.0
)V,0.0,False,False,False,True,False,1.0
)_,0.0,True,False,True,True,False,
)T,0.0,False,False,False,True,True,46.0
)R,0.0,False,False,False,True,True,
)%,0.0,False,False,False,True,False,853.0
)?,0.0,True,False,True,True,False,
)u,0.0,True,False,False,True,True,
)n,0.0,True,False,False,True,False,98.0
)G,0.0,False,False,False,True,True,5.0
)},0.0,True,False,True,True,True,
)&,0.0,True,False,False,True,False,5324.0
)I,0.0,True,False,False,True,True,
)C,0.0,False,False,False,True,False,2.0
)B,0.0,False,False,False,True,False,
)2,0.0,False,False,False,True,False,
)8,0.0,True,False,False,True,False,
)A,0.0,False,False,False,True,True,146.0
)j,0.0,True,False,False,True,True,159.0
)y,0.0,True,False,False,True,True,
)i,0.0,True,False,False,True,True,76.0
)c,0.0,False,False,False,True,False,25.0
)d,0.0,False,False,False,True,True,150.0
)h,0.0,True,False,False,True,True,25.0
)#,0.0,False,False,False,True,False,642.0
)Z,0.0,False,False,False,True,False,5.0
)9,0.0,True,False,False,True,False,
)@,0.0,False,False,False,True,False,599.0
)v,0.0,False,False,False,True,False,5.0
)<,0.0,True,False,False,True,False,
)q,0.0,False,False,False,True,True,31.0
)k,0.0,True,False,False,True,True,591.0
)S,0.0,False,False,False,True,True,252.0
)',0.0,True,False,True,True,True,
)b,0.0,False,False,False,True,False,784.0
)N,0.0,True,False,False,True,False,
)g,0.0,False,False,False,True,True,141.0
")""",0.0,True,False,True,True,True,17.0
)M,0.0,True,False,False,True,False,
)=,0.0,True,False,True,True,False,
eK,0.0,False,False,False,True,True,146.0
e(,0.0,False,False,False,True,True,
e\,0.0,False,False,False,True,False,
e+,0.0,False,False,False,True,True,3.0
e],0.0,False,False,False,True,False,
eL,0.0,False,False,False,True,True,
eU,0.0,False,False,False,True,False,1.0
ew,0.0,True,False,False,True,False,13158.0
e`,0.0,True,False,False,True,True,
e1,0.0,True,False,False,True,True,
e),0.0,False,False,False,True,True,2.0
es,0.0,True,False,False,True,True,2308.0
e:,0.0,False,False,False,True,True,87.0
eD,0.0,True,False,True,True,True,37.0
"e,",0.0,False,False,False,True,False,83.0
e3,0.0,True,False,True,True,True,
el,0.0,False,False,False,True,True,56555.0
e7,0.0,False,False,False,True,True,
e!,0.0,True,False,False,True,True,9.0
ep,0.0,False,False,False,True,False,1662.0
e>,0.0,False,False,False,True,False,
e~,0.0,True,False,False,True,True,
eO,0.0,False,False,False,True,False,33.0
e5,0.0,True,False,False,True,True,
e0,0.0,False,False,False,True,True,
er,0.0,True,False,False,True,False,28675.0
e4,0.0,True,False,False,True,True,
e-,0.0,False,False,False,True,True,81.0
ea,0.0,True,False,False,True,True,45308.0
e.,0.0,False,False,False,True,False,43.0
eW,0.0,True,False,False,True,False,
eE,0.0,True,True,True,True,False,
e;,0.0,False,False,False,True,True,
e/,0.0,False,False,False,True,False,5.0
et,0.0,True,False,False,True,False,12033.0
eQ,0.0,True,False,False,True,False,
eF,0.0,True,False,False,True,True,
em,0.0,False,False,False,True,False,31585.0
ef,0.0,True,False,False,True,True,1574.0
eX,0.0,True,False,False,True,False,3.0
eo,0.0,False,False,False,True,False,22361.0
eY,0.0,False,False,False,True,False,
eH,0.0,False,False,False,True,True,41.0
e$,0.0,True,False,False,True,True,2.0
e^,0.0,False,False,False,True,True,6.0
e{,0.0,False,False,False,True,False,
ex,0.0,True,False,False,True,False,4550.0
e*,0.0,False,False,False,True,True,1.0
eJ,0.0,False,False,False,True,True,1822.0
e[,0.0,False,False,False,True,False,2.0
e6,0.0,False,False,False,True,True,
eP,0.0,False,False,False,True,False,
e|,0.0,False,False,False,True,False,
ez,0.0,True,False,False,True,False,5767.0
eV,0.0,True,False,False,True,False,5338.0
e_,0.0,False,False,False,True,True,
eT,0.0,True,False,False,True,False,44.0
eR,0.0,True,False,False,True,False,
e%,0.0,True,False,False,True,True,3.0
e?,0.0,False,False,False,True,False,1.0
eu,0.0,False,False,False,True,False,2.0
en,0.0,False,False,False,True,False,14016.0
eG,0.0,True,False,False,True,True,45.0
e},0.0,False,False,False,True,False,
e&,0.0,False,False,False,True,True,1.0
eI,0.0,False,False,False,True,False,
eC,0.0,True,False,True,True,False,3093.0
eB,0.0,True,False,False,True,False,
e2,0.0,True,False,False,True,True,
e8,0.0,False,False,False,True,True,
eA,0.0,True,False,False,True,True,225.0
ej,0.0,False,False,False,True,True,5469.0
ey,0.0,False,False,False,True,False,2214.0
ei,0.0,False,False,False,True,False,24671.0
ec,0.0,True,False,True,True,False,119.0
ed,0.0,True,False,True,True,True,29796.0
eh,0.0,False,False,False,True,True,148.0
e#,0.0,True,False,True,True,True,5.0
eZ,0.0,True,False,False,True,False,2905.0
e9,0.0,False,False,False,True,True,
e@,0.0,True,False,False,True,True,4.0
ev,0.0,True,False,False,True,False,2918.0
e<,0.0,False,False,False,True,False,
eq,0.0,True,False,False,True,False,4652.0
ek,0.0,False,False,False,True,True,10822.0
eS,0.0,True,False,False,True,True,2412.0
e',0.0,False,False,False,True,True,10.0
eb,0.0,True,False,False,True,False,12359.0
eN,0.0,False,False,False,True,False,
eg,0.0,True,False,False,True,True,118.0
"e""",0.0,False,False,False,True,True,86.0
eM,0.0,False,False,False,True,False,
e=,0.0,False,False,False,True,True,
sK,0.0,False,False,False,True,False,5715.0
s(,0.0,False,False,False,True,True,5.0
s\,0.0,False,False,False,True,True,2.0
s+,0.0,False,False,False,True,True,13.0
s],0.0,False,False,False,True,True,9.0
sL,0.0,False,False,False,True,False,3.0
sU,0.0,False,False,False,True,True,3112.0
sw,0.0,True,False,True,True,True,67236.0
s`,0.0,True,False,False,True,True,
s1,0.0,True,False,False,True,True,
s),0.0,False,False,False,True,True,6.0
se,0.0,True,False,False,True,True,9761.0
s:,0.0,False,False,False,True,False,260.0
sD,0.0,True,False,False,True,False,697.0
"s,",0.0,False,False,False,True,False,965.0
s3,0.0,True,False,False,True,True,
sl,0.0,False,False,False,True,False,58861.0
s7,0.0,False,False,False,True,True,
s!,0.0,True,False,False,True,True,91.0
sp,0.0,False,False,False,True,True,16014.0
s>,0.0,False,False,False,True,False,
s~,0.0,True,False,False,True,True,
sO,0.0,False,False,False,True,True,8.0
s5,0.0,True,False,False,True,True,
s0,0.0,False,False,False,True,True,
sr,0.0,True,False,False,True,True,46600.0
s4,0.0,True,False,False,True,True,
s-,0.0,False,False,False,True,True,168.0
sa,0.0,True,False,False,True,False,127107.0
s.,0.0,False,False,False,True,False,284.0
sW,0.0,True,False,True,True,True,
sE,0.0,True,False,False,True,True,
s;,0.0,False,False,False,True,False,1.0
s/,0.0,False,False,False,True,False,22.0
st,0.0,True,False,False,True,True,95809.0
sQ,0.0,True,False,False,True,True,
sF,0.0,True,False,False,True,False,
sm,0.0,False,False,False,True,False,61438.0
sf,0.0,True,False,False,True,False,10042.0
sX,0.0,True,False,True,True,False,
so,0.0,False,False,False,True,True,12736.0
sY,0.0,False,False,False,True,True,
sH,0.0,False,False,False,True,False,117.0
s$,0.0,True,False,False,True,True,10.0
s^,0.0,False,False,False,True,True,17.0
s{,0.0,False,False,False,True,True,
sx,0.0,True,False,True,True,False,2691.0
s*,0.0,False,False,False,True,True,9.0
sJ,0.0,False,False,False,True,False,305.0
s[,0.0,False,False,False,True,True,4.0
s6,0.0,False,False,False,True,True,
sP,0.0,False,False,False,True,True,
s|,0.0,False,False,False,True,True,7.0
sz,0.0,True,False,False,True,False,3207.0
sV,0.0,True,False,False,True,False,84.0
s_,0.0,False,False,False,True,True,
sT,0.0,True,False,False,True,True,23870.0
sR,0.0,True,False,False,True,True,823.0
s%,0.0,True,False,False,True,True,40.0
s?,0.0,False,False,False,True,False,
su,0.0,False,False,False,True,True,3.0
sn,0.0,False,False,False,True,False,48506.0
sG,0.0,True,False,False,True,False,629.0
s},0.0,False,False,False,True,True,
s&,0.0,False,False,False,True,True,7.0
sI,0.0,False,False,False,True,True,
sC,0.0,True,False,False,True,False,103.0
sB,0.0,True,False,False,True,False,
s2,0.0,True,False,True,True,True,
s8,0.0,False,False,False,True,True,
sA,0.0,True,False,False,True,False,3367.0
sj,0.0,False,False,False,True,False,7919.0
sy,0.0,False,False,False,True,True,220982.0
si,0.0,False,False,False,True,True,109350.0
