sentence,estimate
انہیں برگزیدہ بناتا ہے اور سیدھی راہ چلاتا ہے,0.018139437064755782
یونانوں نے انہیں پیری ٹیکا یعنی ٹاک درج کیا ہے۔,0.01812091769939362
کوائف نامے پر فرحت کیانی کے مراسلے پر تبصرے,0.018081728316439664
جب بے نظیر وزیر اعظم تھی تو اس وقت,0.01804434180162835
معاہدہ لوزان ترکی کی عظیم فتح سمجھا جاتا ہے ۔,0.018021552865287605
باقی باتیں براہ راست لڑکی سے کرنا پسند کروں گا,0.01801129694819423
1940 کی دہائی میں شیعہ سنی کشیدگی برقرار رہی۔,0.018009846322158754
""""""" ابھی میں نے آپ سے جھوٹ بولنے کی کوشش کی تھی """"""",0.017966425616224288
بہت سارے مبارک باد کے دھاگے رہ گئے مجھ سے,0.0179499361087947
سنا ہے شادی وادی کر دیتے ہیں بڑوں کی,0.01792446933276675
ٹیگ : صابر علی صابر ، بیاض نیرنگ ، نیرنگ کی ڈائری سے,0.017841958777718877
جی ی پرسو آپ نے بھی ایسا ہی کیا تھا,0.01783971610061285
ویزہ کے لئے اپلائی کرنے سے پہلے ایک بار سوچ لیجئے,0.017834601211865937
دونوں نے جلسے میں شرکت کی زحمت نہیں کی۔,0.017823492506244293
تقویم الحق صاحب نے بھی بہت بہترین بات کہی ہے ۔,0.017795763351595113
اقتباس کاشف نصیر نے لکھا : عثمان کی رائے سے متفق ہوں,0.01776968786452245
مشرق میں اس کی سرحدیں ضلع ٹھٹہ سے ملتی ہیں۔,0.0177538861647431
معرکے کے خاتمے کے بعد گرفتار ہو گئے تھے۔,0.017751752470989483
آبادی کے لحاظ سے یہ ایک چھوٹا شہر ہے۔,0.017736311120996495
بقیہ حصہ ہائی وے نمبر 12 سے ہوتا ہے۔,0.017733268793128146
متبادل بھی تو کوئی میسر نہیں ہے پاکستان والوں کو,0.017732657686515812
ہم نے بھی تو خود ہی تجربہ کیا تھا,0.017702617871448716
وینیزویلا کے اپوزیشن لیڈروں میں سالہا سال مایوسی میں ہے۔,0.017630400235630533
پانچ سال بعد 1997ء میں اس کو طلاق دے دی۔,0.017601147654474812
متحدہ عرب امارات ایشیائی کھیل 2014 میں شریک ملک ہے۔,0.01758759875879946
حیاتیات داں؛ زندگی کی مختلف اقسام کے بارے میں معلومات,0.01757332115881526
ہرے گھر میں رہنے والے کو کافی پسند ہے,0.017559189118826767
بے وفا جب سے وفاداروں کے مالک ہو گئے,0.017545908387191545
بی بی آپ غور سے دیکھیں یہاں گدھا دیکھایا گیا ہے,0.01749883122481928
اس کے بعد پیراگراف 29 میں فاضل جج فرماتے ہیں,0.017482582633847835
برقی کتب خانہ بنائیں رعب کے لیئے بھی اب,0.017481487026529758
قرآن مجید میں آپ کا ذکر دو مرتبہ آیا ہے۔,0.01746947448573635
اس کا مشاہدہ آسمان جنوب سوم میں کیا جا سکتا ہے۔,0.017458962939351366
لو جی یہ دن بھی دیکھ لیا ہم نے,0.017431930354215978
میں بتاتی ہوں نا لالہ بھنگڑا ایسے ڈالتے ہیں,0.017430691380887132
یاسر بھائی آپ کے خیال میں شادی فضولیات ہے,0.01740800934886012
وہ کیا خوب کہا ہے قتیل شفائی صاحب نے,0.01736834575422101
مجھ سے پوچھتے ھو کیا زندگی کے بارے میں,0.017362519567639588
یولی ادلستین چیرنیوتسی، سویت یونین میں یہودی گھرانے میں پیدا ہوئے۔,0.017339457625656706
بعض جید بزرگ علما نے انہیں مسترد کر دیا ہے۔,0.017336467371224507
اٹھارہویں صدی قبل مسیح کے چاند گرہنوں کی فہرست,0.01730225890342061
آجکل چھوٹی چھوٹی باتوں پر بھی لڑائی ہوجاتی ہے,0.017252770723088794
وہ نیا عہدہ ملنے پر بہت بہت مبارک باد عاصم بھیا,0.017237601640111178
زکریا بھائی ایک مفید ربط فراہم کرنے کا شکریہ,0.017172014131849746
"""ہمارے ہاں کہتے ہیں """" سوچی پیا تے بندہ گیا """"""",0.017164904906596654
حتی خود معیشت دان بھی اس بات کو تسلیم کرتے ہیں۔,0.017157435651988562
جس کے ساتھ کوڑے کے ڈھیر کی متوازی سطح شامل ہے۔,0.017130341273192656
امریکا کے ساتھ پاکستان کے تعلقات میں کشید گی آگئی,0.017109154701500876
اس کا مشاہدہ آسمان جنوب چہارم میں کیا جا سکتا ہے۔,0.017057042693572617
پنجابی پاکستان میں سب سے زیادہ بولی جانے والی زبان ہے۔,0.017033083616952865
کہیں احمد جاوید نے انہی کے بارے میں تو نہیں کہا,0.017028164780390743
ان کے والد کا نام طلال بن آل سعود ہیں۔,0.017017086850377446
انجیل باقی ماندہ واقعہ کو یوں بیان کرتی ہے:,0.017009226815994465
اور دوسری بات تو اس سے بھی زیادہ خوش آئند ہے,0.01699892656041035
اقتدار کے ایوانوں میں انہیں نقص گیر کہا جاتا تھا۔,0.016981848153729197
قصبہ کالونی شمالی اور مغربی کراچی کو جوڑتا ہے۔,0.01696440706037696
میں نے آپ کے لیے ڈھیر ساری تصویریں بنائیں مری میں,0.016919974897223123
میں تو آپ کا ساتھ دے رہی تھی بھیا,0.016915249772915888
ہمیشہ صبر کو رسوا کیا ہے بھیگی آنکھوں نے,0.016902887010980767
بقیہ سڑکوں کی دیکھ بھال مقامی طور پر کی جاتی ہے۔,0.016900346346457703
اس وقت متحدہ قومی موومنٹ مہاجر قومی موومنٹ کہلاتی تھی۔,0.016898907644541144
39 ویں اوور میں جنوبی افریقہ کا سکور 173 پر 7,0.01685936598185556
اقوام متحدہ کے مطابق یہ ممالک اس خطے میں شامل ہیں:,0.01685527488275577
سوال 93 : حج کی نیت کس طرح کی جائے,0.016837101994868608
اور میری طرف سے فی الحال سب سے لیٹ خوش آمدید,0.016805260748716532
میں بھی سب پاکستانیوں کو پھر سے خوش آمدید کہتا ہوں,0.016740604744935345
یہ نیشنل ہائی وے اتھارٹی کے زیر انتطام ہے۔,0.01668983372799477
ایک لاکھ روپیوں کا صدقہ حکیم صاحب گرتے گرتے بچے,0.016678262529017857
14 اکتوبر: ریاست قلات پاکستان میں شامل ہو گئی۔,0.016639660537744808
آدم خور ایک انسانی گوشت خور جانور کو کہا جاتا ہے۔,0.01662434071681105
زیک جارحانہ موڈ کے لئے ہیلمٹ فائدہ مند ہے,0.016595617761458226
یہ تلافی حکومت یا بینکار پر عائد ہوتی ہے۔,0.01658612655577138
کلی ثقافت کا نمایندہ قبرستان میہی سے ملا ہے۔,0.016565343155450482
باپ کی کمائی بیٹا آسانی سے خرچ کرتا ہے,0.016560556099861477
ہم قبر میں ان لوگوں کی امداد کریں گے,0.016558508730919227
جولین سابقہ بادشاہ وٹیزا کا قریبی رشتہ دار غالبا داماد تھا۔,0.0165434953280253
آپ کے سرچ وارنٹ جاری کر دئیے گئے ہیں,0.016531774285367676
کسی نے پیش کیا ہے بڑھا چڑھا کے مجھے,0.016531737645211878
ویں صدی کی دوسرے پچاس سال میں یہ بنایا گیا تھا,0.016499826907566167
ارے یہ تو میرے والے صفات آپ کے پاس پہنچ گئے,0.01646133913774038
سجاد ظہیر ترقی پسند تحریک کے بانیوں میں ایک ہیں۔,0.016451072041950045
21 مارچ: ایسٹ انڈیا کمپنی کی افواج نے پر قبضہ کر,0.01644804531569597
اس قسم کے واقعات کبھی کبھی ہوا کرتے ہیں,0.016429046565171662
احمد ندیم اور افسانہ نگار۔ سنگ میل پبلی کیشنز لاہور،,0.016423005912393922
ابتدا سب کچھ ہے لیکن انتہا کچھ بھی نہیں,0.01641665545717352
سو آپ کو ایک بہترین موقع دیتے ہیں تعداد بڑھانے کا,0.01640650365688742
ہے چرچا جابجا حضرت عمر رضی اللہ عنہ کا,0.016393377355092064
حمد و لیے ہے تو قائم رکھنے والا ہے۔,0.016390381599783288
ہائپوکلوراڈ یا ہائپوبرومایٹ بلیچگ سے بھی اکسیجن ملتا ہے۔,0.016380155076660807
دل کو کس طرح سمجھئے کہ وہی ہے یہ دل,0.016379373034085203
قلعہ لاہور کے شیش محل کی تعمیر کا آغاز ہوا۔,0.01637672609889945
"""ان کی شاعری پر """"ایمل"""" """"الکھوی"""" کا گہرا اثر ہے۔""",0.016375804107600603
لہذا ان کا تنظیمی ڈھانچہ اپنے حریفوں سے بہتر تھا۔,0.016373646015519955
صحرائے کالاہاری کا شمار دنیا کے عظیم میں کیا جاتا ہے۔,0.016361357573402433
اب تو ڈر لگتا ہے دوبارہ مصروف ہو جانے کا,0.01632530730994732
السلام علیکم جویریہ کیا حال ۔ رات بات نامکمل رہ گئی,0.01631629404544447
جنرل زبیر محمود حیات چیئرمین جوائنٹ چیف آف سٹاف کمیٹی,0.016312844193856004
ان کا تعلق پاکستان کے صوبہ سندھ سے تھا,0.016280113499659483
شین کو 2003 میں ایک غیر متعلقہ کیس میں گرفتار کیا,0.016277716023937468
یہ اپنی نوعیت کے لحاظ سے وحشیانہ مگر دلچسپ کھیل ہے۔,0.01622880853070522
کولس کو بہت زیادہ پانی کی ضرورت نہیں ہوتی۔,0.01622493849142466
مولانا غلام رسول مہر، ادیب، پرداز، نقاد، صحافی، مترجم۔,0.01620818104909424
اور اس کو رینگت کی کی طرح کی حیثیت دی گئی۔,0.016199975448027155
اتنا بڑا رن برنگی سا دماغ ہے تو اس کے اندر,0.01614048787106332
آخری لکھی گئی سطر تو میرے اوپر سے گزر گئی,0.01613266256944571
اس نظام میں ہر سال بیسیوں ہزار سیاح آتے ہیں,0.016113028759418287
عجیب ہی ماجرا بیان کیا ہے خرم میاں آپ نے,0.01607861600028611
چلیں فلسفہ چھوڑیں میرا موڈ نہیں اتنی گھمبیر گفتگو کرنے کا,0.016045636022363013
میرا خیال ہے وہ لکھنا چاہ ہرے ہوں گے,0.01603856675948082
سعود بھائی نے تو شرط والی بات ہی ختم کر دی,0.016019153036099017
یہ تو پھر اصلاح کی امید جاگ گئی ہے,0.016017530928885852
میری تحریر کی زد میں ابھی تو کچھ نہیں آیا,0.016014660891654153
جس میں سوار ہوکر جنگل کی سیر کی جا سکتی ہے۔,0.015993402710246015
یہاں کچھ بوسیدہ کمرے مورچوں سے مشابہت رکھتے ہیں۔,0.01596472236935056
عرب ممالک میں یہودی کو اسی لقب سے پکارا جاتا ہے۔,0.015950309406486687
درجہ 110 درج ذیل دو سے مربوط ہو سکتا ہے:,0.015941150407731947
درجہ 96 درج ذیل دو سے مربوط ہو سکتا ہے:,0.015941150407731947
اگر رسمی طور پر پوچھا جائے تو لڑکیاں شرما جاتی ہیں,0.015928277430019157
کیسے سکھائیں گے عارف صاحب ان کو خود نہیں پتہ,0.015928017464042366
اے کے امتحان میں ایک بار پھر پہلی پوزیشن حاصل کی۔,0.01592641431849471
یہ دونوں پوسٹر آپ درج ذیل روابط پر دیکھ سکتے ہیں,0.015923258564367184
انہوں نے حدیث کا بہت بڑا تحریری ذخیرہ چھوڑا,0.01591432382428143
انہوں نے ساتویں صدی عیسویں میں بہت قوت حاصل کرلی تھی,0.01591098660705869
میں یہ کس کے نام لکھوں جو الم گزر رہے ہیں,0.01590764800059797
' ٹینشن ناٹ ' شاہ جی میں بھی آپ سے زیادہ شرارتی ہوں,0.015903179545428674
آرٹیکل پوسٹ کرنے کے لیے کونسا ایڈیٹر استعمال کریں,0.015879263330797186
اسی مناسبت سے اس کا نام تریاق افیون رکھا گیا۔,0.015860209851687963
گو کہ اوسلو میرے شہر سے قریب ہی ہے,0.01582894887551834
اس شعر کو یوں بھی دیکھیے گا ازراہ کرم,0.01580141666956395
اور جب کرنسی غلام ہوتی ہے تو معیشت غلام ہوتی ہے۔,0.01575574433385641
راستے میں جس طرح قافلے لٹ پٹ جاتے ہیں۔,0.015730482115311112
مجھے بچپن کا ایک واقعہ یاد آ گیا لیک ۔,0.015725570125286147
ابھی ویسٹ انڈیز کی بیٹنگ دیکھنے کے منتظر ہیں,0.015722096554303636
آزادی حاصل کرنے کے دنوں میں ہندوستان تقسیم ہو گیا۔,0.015693131727167242
تاہم مختلف ممالک میں اس کی تعریف یکساں نہیں۔,0.015683406292587947
انہوں نے اندور جاکر وعظ و نصیحت دینا شروع کر دیا۔,0.01567577127777266
